sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
320,8.721961153350282,2.9999590623048014,25,16,9,1,0,8,14.576375675713775,112,4
321,10.227910548013632,2.9319323529553603,8,8,0,1,0,6,15.139690972970596,109,4
322,7.954343843937972,1.7615339647437425,19,15,4,1,0,8,17.556218491634024,112,3
323,6.946108742377702,2.816756234500425,0,0,0,1,0,5,14.701624360328685,123,4
324,10.586806069616548,2.9349512889053546,18,13,5,1,0,10,13.831368624019657,148,5
325,5.181090644947167,1.7914245964356548,0,0,0,0,0,0,11.249347763256237,156,4
326,7.954343843937972,1.7615339647437425,19,15,4,1,0,8,17.556218491634024,112,3
327,9.617994524188681,2.6182889878590303,8,5,3,1,0,5,14.122525073488232,146,4
328,7.954343843937972,1.7615339647437425,19,15,4,1,0,8,17.556218491634024,112,3
329,2.9833571603880205,1.8495874670643728,0,0,0,2,0,10,11.70612078598122,109,3
330,16.551199237679164,3.1382296589733314,0,0,0,1,0,6,14.721355017374927,111,4
331,6.129064539976643,2.6759593537964252,3,3,0,1,0,5,12.303797662963843,109,3
332,7.455697285303329,2.627133711477513,6,4,2,1,0,6,14.777718018285752,131,4
333,10.354024755419497,2.9460120373927583,6,6,0,1,0,5,14.877174518708545,110,4
334,7.980735485108413,2.2870525089729514,4,4,0,3,0,15,16.43119356822424,117,4
335,8.280886650005801,3.12907504016742,12,8,4,2,0,10,14.804195966194142,109,4
336,7.8791380614814805,2.577815272500627,3,3,0,1,0,6,14.272311803839322,174,4
337,7.929413034201994,1.6212739879434646,6,4,2,0,0,1,11.98206367143095,109,3
338,9.298090599164873,3.407398430545776,0,0,0,1,0,8,16.047822264891664,118,4
339,3.833523046630815,0.9829485640845433,1,1,0,1,0,5,15.693649687912668,107,2
340,5.582290587820998,2.2546468112377163,0,0,0,1,0,5,16.269848887785,109,3
341,7.145647015652654,2.8812251960286264,2,2,0,1,0,5,12.489778047225656,109,3
342,3.8696317363562986,1.7675694094486774,5,3,2,2,0,10,12.904822414655198,109,4
343,7.954343843937972,1.7615339647437425,19,15,4,1,0,8,17.556218491634024,112,3
344,9.00220562361978,2.87445090902535,25,16,9,1,0,8,13.905561826601541,148,5
345,7.4955909728109,1.7495853190732746,11,9,2,1,0,8,16.42901659103157,108,4
346,6.7277589450931075,2.523579395450222,0,0,0,1,0,5,16.751997977271824,109,3
347,2.5089001407231883,0.8079207182799168,0,0,0,3,0,15,18.27421463442681,54,3
348,7.929413034201994,1.6212739879434646,6,4,2,0,0,1,11.98206367143095,109,3
349,5.14729333997259,1.6066045484686582,0,0,0,0,0,1,15.368372632079632,109,3
350,6.918116213968661,1.901948865841347,0,0,0,1,0,5,14.524157320740983,109,4
351,8.963334270149298,2.8221838465076425,25,16,9,2,0,8,13.00664691281881,200,5
352,8.008448239163425,2.455123893225477,13,10,3,1,0,8,15.492472284423311,112,4
353,6.7277589450931075,2.523579395450222,0,0,0,1,0,5,16.751997977271824,109,3
354,6.7277589450931075,2.523579395450222,0,0,0,1,0,5,16.751997977271824,109,3
355,5.626828280317726,2.2269727835019193,0,0,0,1,0,5,17.28848517162852,108,3
356,7.409333702616337,3.1494572814385093,3,3,0,3,0,15,12.50381590763854,109,5
357,7.954343843937972,1.7615339647437425,19,15,4,1,0,8,17.556218491634024,112,3
358,7.954343843937972,1.7615339647437425,19,15,4,1,0,8,17.556218491634024,112,3
359,7.145647015652654,2.8812251960286264,2,2,0,1,0,5,12.489778047225656,109,3
360,8.552485901131714,2.976006903828004,7,6,1,1,0,5,14.395333202611985,109,4
361,8.009216804745378,2.458287493017113,0,0,0,1,0,5,13.426721843355221,166,5
362,6.7277589450931075,2.523579395450222,0,0,0,1,0,5,16.751997977271824,109,3
363,7.556273899081371,2.058582998203917,8,5,3,0,0,1,13.051011680990767,108,4
364,7.3971804683307445,3.1398573174213276,2,2,0,3,0,15,12.62386428672754,109,5
365,7.6600625388965575,2.5680139829247426,0,0,0,1,0,5,16.590789702082233,113,3
366,9.62151464545831,3.019564823167384,12,10,2,1,0,6,14.766852331151528,109,4
367,7.821386893382129,3.0326272237611596,0,0,0,2,0,10,15.541186687799893,117,4
368,16.551199237679164,3.1382296589733314,0,0,0,1,0,6,14.721355017374927,111,4
369,12.454155596025181,1.888423505313066,4,4,0,1,0,5,17.738231178640184,107,3
370,5.239035421964675,1.8500492979650602,0,0,0,1,0,6,18.920114955093428,87,3
371,7.929413034201994,1.6212739879434646,6,4,2,0,0,1,11.98206367143095,109,3
372,8.03738618039469,2.060915710335451,15,9,6,1,0,6,13.015954024128696,108,4
373,7.145647015652654,2.8812251960286264,2,2,0,1,0,5,12.489778047225656,109,3
374,8.001020411255245,3.2917491027509094,3,3,0,1,0,5,12.796878375260297,108,3
375,7.1926604298677965,2.5487718611203856,0,0,0,1,0,5,14.528666337833505,130,4
376,10.159990436049444,3.395591630109102,29,19,10,1,0,6,13.247399543081595,146,5
377,9.207311127884804,4.393343825944661,11,5,6,3,0,16,14.421441540666954,146,5
378,10.154527576541215,6.595185084565924,22,13,9,2,0,18,13.785704935246958,148,5
379,10.164829301766323,3.409019134176326,29,19,10,1,0,6,13.254703207662512,145,5
380,7.361533810159324,3.1029974045871738,2,2,0,3,0,15,12.691228144349505,109,5
381,10.159990436049444,3.395591630109102,29,19,10,1,0,6,13.247399543081595,146,5
382,7.217194921659655,2.571630171007313,11,8,3,1,0,6,14.176620764052998,146,4
383,12.285244713789963,3.988655210984616,14,8,6,1,0,6,13.636868631946491,110,5
384,7.914839136877479,3.367517432809255,2,2,0,4,0,16,14.479760691710728,200,5
385,27.83290399788617,18.814170411986854,5,1,4,4,1,13,9.525445082712762,200,5
386,7.630331735527549,3.1958203853291725,7,5,2,1,0,5,11.601560551578524,146,4
387,8.784178809992255,2.8754235251023355,21,16,5,1,0,7,13.42173490156211,187,5
388,9.520070852438176,2.670948176373326,9,5,4,0,0,2,11.400751301811363,146,5
389,7.630331735527549,3.1958203853291725,7,5,2,1,0,5,11.601560551578524,146,4
390,10.354022639678234,2.821274206712366,4,4,0,2,0,8,12.351643521255166,200,5
391,7.299102365470352,1.648417633496362,10,10,0,0,0,1,10.84436199351636,145,4
392,10.159990436049444,3.395591630109102,29,19,10,1,0,6,13.247399543081595,146,5
393,7.506384956763521,3.3582724848336554,17,7,10,2,0,11,13.676419804735104,143,5
394,10.159990436049444,3.395591630109102,29,19,10,1,0,6,13.247399543081595,146,5
395,10.5564489471353,3.933406463682696,29,19,10,1,0,6,13.524261225686335,146,5
396,10.159990436049444,3.395591630109102,29,19,10,1,0,6,13.247399543081595,146,5
397,10.746331020255937,1.7468834532810498,13,11,2,0,0,2,10.007717017202147,147,4
398,9.461493008817534,3.720247584350365,9,5,4,0,0,1,11.733983826847815,146,5
399,9.520070852438176,2.513194997669682,9,5,4,0,0,1,10.346860288574998,146,4
