sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
317,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
318,0.6110502619103004,0.29920725101415363,0,0,0,1,0,0,9.350560555740257,200,3
319,0.9066883824299968,0.3923803427292243,0,0,0,1,0,0,9.71095620059928,200,3
320,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
321,1.2195684612409017,0.5916752774259914,6,6,0,1,0,0,9.280516607383628,200,3
322,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
323,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
324,0.9954514575111033,0.3041686656098349,8,8,0,1,0,0,8.25004718468877,200,2
325,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
326,1.1027979893311144,0.48105878728106616,0,0,0,2,0,0,7.3882306635186685,200,3
327,1.9148499678244697,0.34857561454019315,60,32,28,2,0,2,7.717573147587579,200,3
328,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
329,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
330,0.8576796524668495,0.4339323312171353,62,26,36,1,0,0,8.411895690219982,200,3
331,2.201202414170449,0.6989446739504638,0,0,0,0,0,0,9.38603453861627,197,3
332,0.9009389067794508,0.25111222165331043,54,29,25,2,0,2,7.8515912702856525,200,3
333,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
334,0.3474092436630503,0.2624605454031315,0,0,0,1,0,0,7.998061426879249,200,3
335,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
336,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
337,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
338,2.1554959197772807,0.7195865163599977,0,0,0,0,0,0,10.63279555867031,197,3
339,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
340,0.9333965561870219,0.26299015729798414,12,12,0,1,0,0,7.960660452795122,200,3
341,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
342,0.3474092436630503,0.2624605454031315,0,0,0,1,0,0,7.998061426879249,200,3
343,0.3684305091369755,0.2067403087218717,0,0,0,2,0,0,7.990535207571193,200,3
344,0.25263354471706523,0.11300819727346417,38,2,36,1,0,0,7.664801761707213,200,3
345,0.15752919034049756,0.10111523680387643,0,0,0,1,0,0,6.634748451853667,200,3
346,0.885298781680898,0.2629684884034611,8,8,0,1,0,0,7.988905661762978,200,3
347,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
348,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
349,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
350,0.1866825158174187,0.11404426502762346,0,0,0,1,0,0,7.962213019983123,200,2
351,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
352,0.2859858369570794,0.18727357871504727,43,22,21,1,0,0,7.940058824492803,200,3
353,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
354,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
355,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
356,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
357,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
358,0.3669689392057426,0.16539066692118898,71,35,36,1,0,0,7.887754394704007,200,3
359,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
360,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
361,0.3474092436630503,0.2624605454031315,0,0,0,1,0,0,7.998061426879249,200,3
362,1.1144545102157708,0.3762155044032374,0,0,0,2,0,0,7.864655212509338,200,3
363,1.9148499678244697,0.34857561454019315,60,32,28,2,0,2,7.717573147587579,200,3
364,1.9148499678244697,0.34857561454019315,60,32,28,2,0,2,7.717573147587579,200,3
365,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
366,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
367,0.9333965561870219,0.26299015729798414,12,12,0,1,0,0,7.960660452795122,200,3
368,0.3407654098457586,0.1564844314645894,70,34,36,1,0,0,7.889316226505296,200,3
369,1.9148499678244697,0.34857561454019315,60,32,28,2,0,2,7.717573147587579,200,3
370,4.681574848922951,0.8636609737047379,2,2,0,3,0,5,9.773077185607832,200,3
371,1.139740051271353,0.286855407709923,44,24,20,3,2,0,7.895215008204578,164,3
372,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
373,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
374,0.4120212293630511,0.21080056937761385,76,40,36,1,0,0,7.89833241291811,200,3
375,0.21290904320062543,0.14106980390322885,0,0,0,1,0,1,9.222995430604838,200,2
376,0.9636827054510337,0.4860595596085073,0,0,0,1,0,0,8.876588479250163,200,3
377,0.9452408094039461,0.4787946876109751,0,0,0,1,0,0,8.83021290947626,200,3
378,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
379,0.36607113213672493,0.21524780943655913,0,0,0,2,0,0,7.994267862478833,200,3
380,0.3407654098457586,0.1564844314645894,70,34,36,1,0,0,7.889316226505296,200,3
381,1.0061819204178244,0.5072677236809153,0,0,0,1,0,0,8.963299150918694,200,3
382,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
383,0.9333965561870219,0.26299015729798414,12,12,0,1,0,0,7.960660452795122,200,3
384,0.4245934071342887,0.257353307081907,0,0,0,2,0,0,7.99232835544675,200,3
385,0.8601269255845634,0.2616079296140377,76,44,32,3,0,1,7.817723450568372,200,3
386,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
387,0.8629257089750983,0.23875345215120553,67,26,41,1,0,0,7.9013989340878705,200,3
388,2.0127987425668508,0.6859381515604661,38,2,36,1,0,0,9.12895736092856,200,3
389,0.7388694655732877,0.3050388629073735,44,23,21,2,0,0,7.822531362974477,200,3
390,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
391,0.10996944426806558,0.0627467564002755,0,0,0,1,0,0,7.803127065393664,200,2
392,0.3684305091369755,0.2067403087218717,0,0,0,2,0,0,7.990535207571193,200,3
393,1.4717294695052896,0.37646415016377505,48,26,22,1,0,2,7.6380660454578795,200,4
394,0.18992440321509543,0.09458956486682794,0,0,0,1,0,0,8.221530869076208,200,2
395,0.2502165362670199,0.12177793317969637,0,0,0,1,0,0,8.490113222453067,200,3
396,0.15161330067098297,0.06862787775573072,0,0,0,0,0,0,7.785373044563765,197,2
397,0.20918061352435555,0.0961685000621176,38,2,36,1,0,0,7.818122274189683,200,2
398,2.912484302629113,0.8711168891375228,38,2,36,1,0,0,9.521062005897466,200,3
399,0.38064735930879834,0.19861591227813075,76,40,36,2,0,0,7.897123903943058,200,3
